Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.70918,2.5,0,0,0,-0.0779141,0.042707,-0.00863083,0.000620119,1,0,0,0,-0.0327493,0.0181722,-0.00370304,0.000267487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70787,1.25,-0.538777,1.59202e-14,0.0190879,-0.0406731,0.0298797,-0.00749406,0.000622274,0.5,-0.209473,5.22412e-15,0.00692591,-0.017873,0.0130798,-0.00325212,0.000268393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
